4,0.0051437,-0.83587,-0.43429,4.4,2.6,9.8,17.1,8.2,5.7,0.035305,0.17537,0.083995,4.0332,2.0656,7.0364,11.522,4.9621,0.48305,0.023955,0.14242,0.06608,3.68,1.92,5.36,9.66,4.24,0.42,2.2377,51.166
4,0.040756,-0.97848,-0.31633,4.6,3.3,12.4,11.5,11.8,4.4,0.026424,0.14552,0.12637,2.1705,1.767,12.376,3.3082,4.7796,2.9515,0.020889,0.1029,0.10879,1.68,0.94,10.88,2.1,3.76,2.72,6.1713,160.04
4,0.11281,-0.92621,-0.35354,9.4,3.9,7.4,6.8,6.6,3.1,0.089672,0.084035,0.043906,8.0719,2.9609,4.6476,4.2111,4.1419,2.1833,0.065755,0.062571,0.033362,7.28,2.46,3.68,3.84,3.12,1.74,11.241,285.41
4,0.21124,-0.9191,-0.25473,5.6,6.5,4.6,8.2,8.2,9.7,0.045763,0.10054,0.19352,2.8752,3.2404,2.7968,4.5412,4.077,7.2119,0.035201,0.085277,0.16783,2.32,2.8,2.48,4,3.36,6.64,17.203,428.54
4,0.098749,-1.0149,0.0090821,7.8,2.2,6.8,5.8,8,12.7,0.041481,0.068383,0.14707,3.6757,1.3166,5.3083,3.4254,5.3748,7.5873,0.028511,0.055311,0.13014,2.72,1.08,4.24,2.88,4.4,6.42,23.972,583.46
4,0.0011657,-0.91871,-0.258,11.2,8.5,6,3.8,11,6.9,0.097677,0.067406,0.20148,7.5836,3.171,3.1972,5.2239,6.7659,4.0125,0.083583,0.050568,0.16076,5.84,2.4,2.8,3.68,4.8,3.3,31.466,757.26
4,0.089607,-0.9314,-0.29295,2.8,3.2,3.2,8.1,4.6,4.8,0.050051,0.099222,0.079909,0.42164,1.7512,2.044,6.3849,2.7162,1.9322,0.042413,0.070859,0.062831,0.32,1.44,1.76,5.34,2.32,1.68,39.568,941.61
4,0.053944,-0.99842,-0.13735,8.2,16.9,2.4,4.7,13.8,13.6,0.13219,0.07131,0.10726,6.9089,9.8483,1.075,3.7133,10.84,6.5524,0.098423,0.054144,0.077249,5.84,8.7,0.88,3.44,9.36,4.64,48.293,1137
4,-0.086049,-0.84875,-0.47296,14.8,18.4,8.2,2.1,5.2,9.4,0.17572,0.14761,0.1007,9.0774,10.013,7.5836,0.8756,3.084,5.1251,0.15086,0.1079,0.089167,7.84,8.16,5.52,0.72,2.64,4.44,57.599,1361.9
4,-0.16654,-0.83236,-0.47986,22.8,5.6,13.8,8.2,10.2,4.9,0.1694,0.16497,0.050375,7.8429,3.4383,9.461,4.3153,7.0364,3.7845,0.13062,0.10527,0.040732,6.96,2.88,8.16,3.84,6.24,3.12,67.405,1610.6
4,0.030849,-0.891,-0.37848,7.6,10.2,8.6,5.8,8.8,10.7,0.14996,0.085203,0.18628,4.9261,5.808,4.8808,1.3166,7.8712,4.0291,0.1295,0.060363,0.1477,4.08,4.92,4.32,1.08,5.68,3.42,77.726,1875.5
4,0.39867,-1.0082,0.42221,11,17.9,8.8,9.8,20.2,22.8,0.16603,0.13519,0.25977,12.074,9.4334,6.4429,4.5656,3.9101,8.1213,0.14441,0.091996,0.21757,11.2,6.56,4.96,4.16,3.04,7.6,88.601,2163.4
4,0.32688,-0.80658,0.0098176,11.8,7.5,5.8,3.6,11,14.2,0.086352,0.065848,0.18132,6.7791,4.8132,3.8528,0.5164,4.761,12.291,0.071195,0.056011,0.1354,4.56,3.9,2.96,0.48,4,10.68,100.01,2474.8
4,0.12557,-0.92977,-0.050443,7.8,8.4,5.8,4.5,7.8,3.7,0.059897,0.10012,0.07569,6.68,6.2397,2.8597,2.273,3.2249,4.1647,0.042024,0.069329,0.061633,4.88,5.2,2.56,2,2.96,2.72,111.75,2792.3
4,0.0066909,-0.96237,-0.05867,7.2,14.4,6.4,15.1,8.8,9.7,0.089787,0.14261,0.07092,6.5794,7.2296,4.5509,12.784,3.9101,3.6833,0.070346,0.11467,0.055194,4.72,6.72,3.28,10.14,3.04,3.18,123.93,3119.3
4,0.16102,-1.0437,-0.1172,5.8,6.7,5.2,20.3,8.4,4.7,0.0371,0.19353,0.066863,3.9101,4.9453,2.7809,9.2141,6.8832,1.8886,0.031163,0.161,0.055864,3.36,2.9,2.24,8.5,5.04,1.7,136.54,3463.5
